Gene,p_adj_val,chi_squared,high_stem_low_stem_log2FC,Rank,contrast
LRRC8B,1.258099963101323E-59,266.2841426284649,0.061618855751509216,266.2841426284649,High_Stem_Low_Stem
VSIG2,1.2047554099708615E-121,551.9387421775464,0.37576607928003597,551.9387421775464,High_Stem_Low_Stem
SCML4,0.0,1903.2526541292355,-0.2949531347839769,-1903.2526541292355,High_Stem_Low_Stem
CAPN8,6.433877716908613E-121,548.5858190597828,0.7147165685376597,548.5858190597828,High_Stem_Low_Stem
CSPG4,3.663334169430602E-79,356.2146972419323,-0.2121496351875316,-356.2146972419323,High_Stem_Low_Stem
AK5,3.1604734540935686E-275,1260.5861533961688,-0.027067183029410136,-1260.5861533961688,High_Stem_Low_Stem
MFAP2,0.006248531366602069,7.599362614379061,-0.4603367726953298,-7.599362614379061,High_Stem_Low_Stem
IGHV3-72,4.4670758051065264E-13,52.79548923566108,-0.012917590476257481,-52.79548923566108,High_Stem_Low_Stem
KCNMB2,1.4145738710905939E-9,36.95046986332454,-7.18010046019184E-4,-36.95046986332454,High_Stem_Low_Stem
AC073254.1,7.157671443822036E-91,410.13654141608276,0.002059528609680476,410.13654141608276,High_Stem_Low_Stem
THEMIS,0.0,1816.1402191300767,-0.2855429746222292,-1816.1402191300767,High_Stem_Low_Stem
AL031058.1,1.4282290141710194E-40,178.64226723206957,0.1078030906740016,178.64226723206957,High_Stem_Low_Stem
APOBEC3G,2.4054870560361757E-219,1002.6250478227921,-0.6805866467667757,-1002.6250478227921,High_Stem_Low_Stem
FLRT2,3.328627586921499E-136,619.0681344265831,-0.023309984212098806,-619.0681344265831,High_Stem_Low_Stem
IL23R,0.0,1829.2376918805712,-0.15064177318763733,-1829.2376918805712,High_Stem_Low_Stem
TBC1D10C,0.0,1605.3047865392036,-0.4234990734074355,-1605.3047865392036,High_Stem_Low_Stem
ABCC3,8.152806589866519E-48,211.9437058677795,0.36170380761244325,211.9437058677795,High_Stem_Low_Stem
POU2AF1,7.441763316288187E-99,446.9094475054226,0.020962788297939072,446.9094475054226,High_Stem_Low_Stem
SYNDIG1,8.07941029795685E-130,589.6249175248558,-0.03429414252089248,-589.6249175248558,High_Stem_Low_Stem
AC100861.2,1.0385961556891268E-145,662.8984369067693,0.008871722759756546,662.8984369067693,High_Stem_Low_Stem
AL161443.1,1.5273165580450973E-162,740.531310152739,0.02376069825705053,740.531310152739,High_Stem_Low_Stem
NFIA-AS2,1.280733123049544E-133,607.1472680575826,-0.00595184355024429,-607.1472680575826,High_Stem_Low_Stem
LRRTM1,1.0173226936747691E-185,847.4583544922025,-0.050396438379377975,-847.4583544922025,High_Stem_Low_Stem
UCN2,5.7834823981528765E-216,987.0263965675476,-0.04156462035246087,-987.0263965675476,High_Stem_Low_Stem
SLC13A5,4.1274859619020565E-256,1172.2894985206076,0.05011042722049087,1172.2894985206076,High_Stem_Low_Stem
TCN2,1.5095330698961004E-26,114.301616732002,0.10317181547628236,114.301616732002,High_Stem_Low_Stem
FNDC1,9.896939944457293E-267,1221.3399086598001,0.02372161593915774,1221.3399086598001,High_Stem_Low_Stem
KIF19,1.867698278742551E-181,827.7843801832641,-0.07428039955298121,-827.7843801832641,High_Stem_Low_Stem
LAT,0.0,1811.4114550813756,-0.5410884969344039,-1811.4114550813756,High_Stem_Low_Stem
AC114760.2,1.423E-320,1469.9850389111089,-0.6052893198323112,-1469.9850389111089,High_Stem_Low_Stem
WEE1,3.1249955053807345E-48,213.85947744459918,0.4892597008938734,213.85947744459918,High_Stem_Low_Stem
GBP7,1.1956371083570727E-22,96.4511489609904,-0.02193290589429731,-96.4511489609904,High_Stem_Low_Stem
AMDHD1,1.1948173653856303E-23,101.0296834876317,-0.03705194477012099,-101.0296834876317,High_Stem_Low_Stem
DEPDC1,4.868325338833998E-180,821.2483898352439,0.33182790582815447,821.2483898352439,High_Stem_Low_Stem
AKNA,0.0,1928.6119668399224,-0.6380603769942899,-1928.6119668399224,High_Stem_Low_Stem
FCGR1B,0.19736917377474764,1.7101543263597705,-0.014719228678074708,-1.7101543263597705,High_Stem_Low_Stem
APBA2,0.0,1519.934661112573,-0.2477685387543601,-1519.934661112573,High_Stem_Low_Stem
NCF1,4.5616510528848176E-74,332.75410170622126,-0.2005335780297007,-332.75410170622126,High_Stem_Low_Stem
BPIFA1,1.6483111068195027E-254,1164.9021442948215,0.0028587865063726386,1164.9021442948215,High_Stem_Low_Stem
ABCB1,3.160932197888129E-14,58.01813953779856,0.06363447017144544,58.01813953779856,High_Stem_Low_Stem
ZAP70,0.0,1888.7869045701264,-0.4266449006039491,-1888.7869045701264,High_Stem_Low_Stem
ST3GAL5,0.0,1891.1278767871263,-0.37552083263156355,-1891.1278767871263,High_Stem_Low_Stem
GOT1,2.8244436671685192E-9,35.59529090700744,0.06314768926615703,35.59529090700744,High_Stem_Low_Stem
MID1,5.364598164894095E-79,355.4513410502841,0.10925099468444416,355.4513410502841,High_Stem_Low_Stem
IL21R,0.0,2190.004816350771,-0.3799651938301478,-2190.004816350771,High_Stem_Low_Stem
IL20,2.5242003683897324E-74,333.93786691665446,7.398741145911818E-4,333.93786691665446,High_Stem_Low_Stem
FAM49A,2.2141916152922289E-209,956.6481572279299,-0.16778266515776238,-956.6481572279299,High_Stem_Low_Stem
TBC1D4,1.5661794586984214E-18,77.63606689367953,-0.20569511814217967,-77.63606689367953,High_Stem_Low_Stem
LINC00996,0.0,1744.490007816079,-0.10651404719292085,-1744.490007816079,High_Stem_Low_Stem
JAG1,3.0426116574459235E-14,58.09398633967794,0.1390772246175006,58.09398633967794,High_Stem_Low_Stem
PKM,4.6806302577595713E-97,438.6175650263067,0.8985826571268444,438.6175650263067,High_Stem_Low_Stem
FLT4,1.8140222775450304E-30,132.27259584909916,-0.02997150928374913,-132.27259584909916,High_Stem_Low_Stem
FUCA1,7.086508007303538E-45,198.42664934683853,0.3237981179899699,198.42664934683853,High_Stem_Low_Stem
ELOVL4,0.0,1788.7482235258103,-0.07672375438933733,-1788.7482235258103,High_Stem_Low_Stem
LINC01831,6.21204475825144E-71,318.32275961291816,-0.04705963538730575,-318.32275961291816,High_Stem_Low_Stem
EPHX1,1.1816039233439143E-191,874.8408203032159,1.1917696976691508,874.8408203032159,High_Stem_Low_Stem
ACOT2,7.1237136477337015E-16,65.51770512263465,-0.1523902958511813,-65.51770512263465,High_Stem_Low_Stem
PTPRF,2.0020237613878478E-36,159.60471267863613,0.32864871701209514,159.60471267863613,High_Stem_Low_Stem
NUDT11,9.074206029149677E-15,60.48520195126912,-0.05261740780973796,-60.48520195126912,High_Stem_Low_Stem
TNFRSF25,1.1567737745296995E-109,496.71863010170637,-0.2513339291931041,-496.71863010170637,High_Stem_Low_Stem
PGD,5.703651701539473E-228,1042.4432763682998,1.1626349804662535,1042.4432763682998,High_Stem_Low_Stem
KCNMB1,1.102255990784278E-15,64.65386712661711,-0.002866046225404262,-64.65386712661711,High_Stem_Low_Stem
LINC00472,1.7345676335018249E-15,63.756132001079095,0.08038973177529551,63.756132001079095,High_Stem_Low_Stem
SEMA6A,3.190405211632229E-17,71.66455836213936,-0.08831136804322276,-71.66455836213936,High_Stem_Low_Stem
PLA2G2C,2.3859990411838924E-9,35.92507266419125,0.04981010878954538,35.92507266419125,High_Stem_Low_Stem
TENT5C,0.0,1909.0985442679812,-0.591058210198529,-1909.0985442679812,High_Stem_Low_Stem
LINC00239,7.800776321252168E-252,1152.5598788866264,-0.10546019752832894,-1152.5598788866264,High_Stem_Low_Stem
C5,2.1788234570942487E-53,237.57796296373272,0.009692949644160502,237.57796296373272,High_Stem_Low_Stem
CLDN23,2.3962708788728922E-36,159.24406147353147,0.29862697964821916,159.24406147353147,High_Stem_Low_Stem
FKBP4,7.782720686448457E-4,11.448632266336062,-0.024306414577742918,-11.448632266336062,High_Stem_Low_Stem
DECR1,0.6093867072522938,0.27368650036805775,-0.11312281143505526,-0.27368650036805775,High_Stem_Low_Stem
DCXR-DT,1.3003152389302199E-52,234.01196735334815,-0.013542338978480537,-234.01196735334815,High_Stem_Low_Stem
AC108734.4,7.251779503011755E-12,47.3090188264905,-0.02130140210190286,-47.3090188264905,High_Stem_Low_Stem
PDE4D,3.70601033420782E-279,1278.7176152980428,-0.4307425405851529,-1278.7176152980428,High_Stem_Low_Stem
PPM1K,3.9126001031320685E-265,1213.956804409565,-0.29375962220325574,-1213.956804409565,High_Stem_Low_Stem
YPEL2,3.292383438995659E-54,241.3544459776349,0.1393171874969483,241.3544459776349,High_Stem_Low_Stem
CKB,1.765674749680263E-32,141.50032273317993,0.3050345634218674,141.50032273317993,High_Stem_Low_Stem
CAV2,2.9312670645628347E-33,145.076016586052,0.28825243308439485,145.076016586052,High_Stem_Low_Stem
SUSD2,2.693507043955678E-148,674.830114547276,0.24663771485309088,674.830114547276,High_Stem_Low_Stem
C21orf62,0.0,1830.1385609302852,0.12158678609207689,1830.1385609302852,High_Stem_Low_Stem
ANKS1B,2.1645688009551535E-225,1030.540042314784,-0.06310694227094349,-1030.540042314784,High_Stem_Low_Stem
SEMA7A,1.4167543635708372E-65,293.66152836774927,-0.057206013872394074,-293.66152836774927,High_Stem_Low_Stem
FAM110A,0.2865382663244204,1.173789832231705,0.016607417882117156,1.173789832231705,High_Stem_Low_Stem
CCL15,1.5285458154268524E-91,413.22666949525956,-0.004033266159723582,-413.22666949525956,High_Stem_Low_Stem
KMO,0.005157788621057937,7.9491204117912275,-0.00451477357829376,-7.9491204117912275,High_Stem_Low_Stem
MBNL1-AS1,2.2070897833288534E-28,122.71446431423828,0.12146858717831341,122.71446431423828,High_Stem_Low_Stem
MMP8,1.1977927604081143E-10,41.7918948470724,0.0018437359335133085,41.7918948470724,High_Stem_Low_Stem
AC023983.2,0.07350939935125973,3.2756034753365384,-5.738013029905325E-4,-3.2756034753365384,High_Stem_Low_Stem
AC018755.1,4.803614099024221E-169,770.5324881064989,0.013219218552073517,770.5324881064989,High_Stem_Low_Stem
AC009145.1,0.05764280412059433,3.681055165056023,-0.00935649915440006,-3.681055165056023,High_Stem_Low_Stem
AL359094.1,2.795035372357298E-17,71.92685573755807,3.500389666410437E-4,71.92685573755807,High_Stem_Low_Stem
AC116611.1,1.1147543882316306E-44,197.52103257726776,5.912413179802092E-4,197.52103257726776,High_Stem_Low_Stem
AC105046.2,2.5137433604375334E-41,182.11066583677166,3.2849041816878245E-5,182.11066583677166,High_Stem_Low_Stem
FFAR1,1.0835496413570057E-265,1216.5434445676183,-0.0032524274370407274,-1216.5434445676183,High_Stem_Low_Stem
Z97353.2,2.5666277053579398E-15,62.980655622468475,0.00247413304138544,62.980655622468475,High_Stem_Low_Stem
CA6,4.2495973461477847E-194,886.1290146521787,-0.007649315643639107,-886.1290146521787,High_Stem_Low_Stem
GML,4.0194568346435665E-275,1260.1006312563695,-0.007383120368419984,-1260.1006312563695,High_Stem_Low_Stem
PLA2G4E,3.67227763054035E-234,1071.0261784907416,0.022105401079105014,1071.0261784907416,High_Stem_Low_Stem
AC243585.2,0.04117186895132257,4.2551973220397485,-0.019873396054462096,-4.2551973220397485,High_Stem_Low_Stem
AC121320.1,3.0875663959172842E-9,35.421036977259064,-0.01933176288372142,-35.421036977259064,High_Stem_Low_Stem
GABRG1,6.9453259412580784E-6,20.425103426048736,-0.0018243503390844651,-20.425103426048736,High_Stem_Low_Stem
GTSCR1,2.7577771477091222E-145,660.9354850569543,5.338292803949238E-4,660.9354850569543,High_Stem_Low_Stem
AL603783.1,4.914350479471032E-8,30.016106679526274,-0.0013517390934559143,-30.016106679526274,High_Stem_Low_Stem
AC107959.2,3.035967349526132E-133,605.4184458975324,0.014018064665369753,605.4184458975324,High_Stem_Low_Stem
AL365394.1,6.495384788260978E-165,751.4727488162971,-0.026048546513220083,-751.4727488162971,High_Stem_Low_Stem
SPRR2F,1.8774804256829024E-105,477.31045139336493,0.0043873692951172,477.31045139336493,High_Stem_Low_Stem
AC093675.1,2.970021105201299E-151,688.4545737433946,-0.013687346292514915,-688.4545737433946,High_Stem_Low_Stem
AC021723.2,8.734134091429757E-204,930.8289666076416,-0.0052766826502122595,-930.8289666076416,High_Stem_Low_Stem
TRAV19,0.0,2746.619831113505,-0.025338046735583354,-2746.619831113505,High_Stem_Low_Stem
TRAV22,4.672640712705882E-120,544.6183954455337,8.332457723210704E-4,544.6183954455337,High_Stem_Low_Stem
AL355916.2,4.6340313610913185E-161,733.6946521539576,-0.004621667638331314,-733.6946521539576,High_Stem_Low_Stem
AC073167.1,0.0,2570.5660363495444,-0.007663988967133704,-2570.5660363495444,High_Stem_Low_Stem
LINC02357,2.098569628245611E-265,1215.2085921986,-0.004375013019050088,-1215.2085921986,High_Stem_Low_Stem
AC093909.4,9.882656450607E-16,64.8701813384032,3.7451612493154957E-4,64.8701813384032,High_Stem_Low_Stem
AC025165.1,3.880890917110257E-38,167.4675121877517,-5.589783972991995E-4,-167.4675121877517,High_Stem_Low_Stem
SLC2A5,4.8377780743408884E-120,544.5473963480617,0.016184389319202137,544.5473963480617,High_Stem_Low_Stem
LCK,0.0,1909.1011255052108,-0.7653994978967567,-1909.1011255052108,High_Stem_Low_Stem
ITPKC,1.4368765174845258E-46,206.21247606772886,0.4497224361933849,206.21247606772886,High_Stem_Low_Stem
TRAF3IP3,0.0,1562.6772817581477,-0.36380018195594804,-1562.6772817581477,High_Stem_Low_Stem
QPRT,4.059051092166893E-36,158.19316089812128,0.0011528490186809293,158.19316089812128,High_Stem_Low_Stem
LINC01366,0.0,1542.3192259664975,-0.016467952809165715,-1542.3192259664975,High_Stem_Low_Stem
PEG3,1.5362619926701191E-30,132.60436838698297,-9.616137043373697E-4,-132.60436838698297,High_Stem_Low_Stem
METTL14-DT,1.3296458147103544E-8,32.56660320442097,-0.023228575093954783,-32.56660320442097,High_Stem_Low_Stem
TGFB1I1,6.608960988859921E-69,308.9960651118745,-0.087531232125047,-308.9960651118745,High_Stem_Low_Stem
DGKI,4.508298534605173E-168,766.0335351546164,0.02247008558527485,766.0335351546164,High_Stem_Low_Stem
AL365226.1,0.0,1700.9238593832015,-0.04824949637870273,-1700.9238593832015,High_Stem_Low_Stem
GNG8,1.1242070764558092E-110,501.3865202138113,-0.0048031845560614775,-501.3865202138113,High_Stem_Low_Stem
TCL6,1.1160343460953248E-62,280.32519880373366,0.006449371052958258,280.32519880373366,High_Stem_Low_Stem
LINC02694,2.536191795515291E-190,868.697501839808,-0.09018124957819107,-868.697501839808,High_Stem_Low_Stem
TTN,2.4325292365702802E-51,228.16083605776657,-0.04505232421660221,-228.16083605776657,High_Stem_Low_Stem
PSAT1,3.280355265835364E-25,108.17948171917305,-0.014497174427256699,-108.17948171917305,High_Stem_Low_Stem
KCNN3,1.3349725848028903E-69,312.19340660974194,0.04403387991974713,312.19340660974194,High_Stem_Low_Stem
GRAP2,0.0,1945.8185810825307,-0.33844912774304636,-1945.8185810825307,High_Stem_Low_Stem
REN,2.9827172029052456E-162,739.1911560419794,-0.011606488277238244,-739.1911560419794,High_Stem_Low_Stem
SLAMF1,0.0,1506.249076056898,-0.18252256019008123,-1506.249076056898,High_Stem_Low_Stem
